2.866749766206010130e-04,-1.160253469766546822e-02,3.361880769832402138e-01,-7.869008680822953128e-01,1.313745281039739421e+00
2.326710182815150754e-02,-6.477799976703664531e-02,8.118059753026148906e-01,-1.865687775457024244e+00,1.467951790787159538e+00
6.627417125549656118e-02,-1.632136023492700427e-01,1.336825932514293491e+00,-3.052166206182412633e+00,-7.743119009969765543e-01
-2.745154100065019288e-03,9.388036978151178755e-03,2.454699107704459357e-03,1.632540163813787221e-03,1.950017469123617619e+00
1.164701613655080153e-02,-2.383408409097830319e-02,7.149532377352657564e-01,-1.644825868518762668e+00,-1.064125373947238273e+00
3.220150395127027027e-02,-6.951154726572308928e-02,3.155488086307551843e-01,-6.637434146434681992e-01,-5.176930922675544444e-01
4.107821259782973300e-02,-8.787393628976042370e-02,1.294200259370525408e-01,-2.643564460150300555e-01,-5.791331373234283042e-01
4.217793491199065686e-02,-9.024380867634697323e-02,-7.366199544036769464e-02,1.392744570200187271e-01,-1.464905120799397387e-01
3.840052101039116705e-02,-8.450345141528747828e-02,-1.152910074908960886e-01,1.487370540276271025e-01,-1.985183114115474101e-01
3.256666638433141497e-02,-7.737441516634353811e-02,-1.764307796975965181e-01,2.082620236878474085e-01,3.198340046875514653e-01
2.808264572286146149e-02,-7.666158016815388665e-02,-4.841111435039285871e-02,-1.669260829343095498e-01,-8.130928663153444980e-01
2.035030477128533383e-02,-7.100314886202800657e-02,-3.372793808849254837e-01,4.419805412163381186e-01,-5.719734033460806000e-01
2.918482201319513164e-03,-4.583844380973829680e-02,-5.342155232620637850e-01,8.160095772533328962e-01,4.120503976427802861e-01
-1.516505746562576626e-02,-2.254248583622077418e-02,-3.711867207008630043e-01,3.602285027638268966e-01,2.223051937620174889e-01
-2.825112718935437334e-02,-1.301444750027096024e-02,-2.837192592225346033e-01,1.216739837889114495e-01,9.271885543096979321e-01
-3.272481635163815988e-02,-2.458819408529098333e-02,5.886009993567339893e-02,-6.905480222018565151e-01,4.129683150302728145e-01
-2.738430206144341211e-02,-5.891255038629651664e-02,2.082392916746920730e-01,-1.027468548033319884e+00,7.877632256654213405e-01
-1.330833024617865575e-02,-1.134308805356714911e-01,4.951762872844497343e-01,-1.698233761053394630e+00,-1.107990057587213695e+00
-1.618009010106650873e-03,-1.628071335851175028e-01,9.239755921804729266e-02,-7.962836160503116156e-01,-3.471214636484215021e-01
-1.850439401418259853e-04,-1.915616422266742946e-01,-1.982039324147695514e-02,-6.498499153121735095e-01,1.896852865815315203e+00
-3.851315853819104081e-03,1.780602080798198913e-03,-9.103258954924363031e-03,-1.280262628788983448e-03,8.267678821643458242e-01
1.848603288664561750e-03,-1.241367579091679288e-02,2.931807247966774499e-01,-7.008801112764166952e-01,-7.682483686704060233e-01
7.841489794635078323e-03,-2.649157410396129828e-02,7.957444115568784726e-03,-1.621537280259077729e-02,1.178532662404266684e+00
1.687113041023417109e-02,-4.798169775207426074e-02,4.421219386639548832e-01,-1.047014032506416115e+00,1.255731540663713175e-01
3.540657870812669722e-02,-9.162394316886492140e-02,4.853297085158571611e-01,-1.142423727606848294e+00,-3.892542273639756356e-01
5.198655668386287232e-02,-1.311930698812569518e-01,3.450906904757911620e-01,-8.489579714864914362e-01,-6.648169092702319594e-01
6.110361721938042945e-02,-1.557765296051524251e-01,1.122131356399230229e-01,-3.926992182434576595e-01,-7.536942399363633083e-01
6.040959245510577752e-02,-1.619100211996248595e-01,-1.459102639142041691e-01,7.752562753211345026e-02,4.940917035931931545e-01
5.858044988046054447e-02,-1.710894906416308425e-01,5.356910538587225656e-02,-5.291448580096823617e-01,6.761724240242241724e-01
-3.933450549846415588e-03,1.145157776394147703e-03,4.391855058966746481e-03,-8.997728652879540337e-03,-2.494031515964603984e-01
-5.598033427842045301e-03,5.157843485507590357e-03,-8.733128664228979876e-02,2.072257527729409188e-01,7.957278852923572732e-01
-3.228931970244249515e-03,-3.759465608635806713e-04,2.047225455012536277e-01,-4.748609913553378248e-01,1.326679710970962711e+00
1.461787015032231518e-02,-4.148395029453873228e-02,6.864616010412292191e-01,-1.572179753607803487e+00,2.956054431629842050e-01
4.405706624641082814e-02,-1.081146844094171278e-01,7.862910648377110512e-01,-1.769283185244179490e+00,-2.908359472746623875e-01
7.330459334233511981e-02,-1.738936749416166161e-01,6.778814468076987954e-01,-1.536979267152388529e+00,-8.876619242025779455e-01
-4.463211053106050721e-03,-5.363656312070897401e-03,-8.085727430281375652e-03,-7.886817829369743849e-03,1.272412596232181281e+00
4.566669386368482977e-03,-2.765258648801835820e-02,4.581292427085086882e-01,-1.094758561623735416e+00,-3.353187011229356029e-01
2.030528579682364110e-02,-6.473787131862479560e-02,3.301557919491381332e-01,-7.720905569994478412e-01,-7.571495798833099977e-01
2.798170935129468823e-02,-8.306188498135230747e-02,5.519080739654719236e-02,-1.573908218891821864e-01,-1.642072874298103669e+00
1.832638504537612359e-02,-6.298305666075804110e-02,-5.362759259515489374e-01,1.146690736617557604e+00,3.276147446627444282e-01
-3.757342963244050815e-04,-2.585649018505066857e-02,-4.002333827119192167e-01,7.232687976964556897e-01,-4.109910576967227280e-01
-1.921447630344107899e-02,8.513019071934618126e-03,-5.419237944978826382e-01,9.981326386741041778e-01,1.012386862442457902e+00
-3.330302433002867157e-02,2.982224442716902013e-02,-1.645594000144157687e-01,8.550601377748040521e-02,-5.074942897108088991e-01
-4.366502984040393498e-02,4.258362388117126196e-02,-3.529942131633635460e-01,5.482053265254029917e-01,-3.775788498030366314e-01
-6.056039521599557857e-02,7.125440221812542885e-02,-4.917340036326779407e-01,8.859558831974794213e-01,5.107571443408294165e-01
-7.650295759515406135e-02,9.841804511299492852e-02,-3.067402532060328202e-01,4.841701969093060165e-01,1.824532795800899221e+00
-7.557104408494544345e-02,8.835213811014852592e-02,3.511515961438153588e-01,-9.683796207923671684e-01,-1.183164879239023248e+00
-7.057412809915290797e-02,7.339963881948236013e-02,-9.913494543996628772e-02,2.008241900836170712e-01,1.065440242724862374e+00
-6.687800735515056494e-02,6.470451347840316947e-02,2.827269518793423253e-01,-6.251996447916132738e-01,8.209340163918258382e-01
-4.981312654265951378e-02,2.809617741433565949e-02,5.703324824634816714e-01,-1.204417454791587572e+00,-2.978133072839828088e-01
-2.946760258986384773e-02,-1.251196199556311658e-02,4.483647599592563981e-01,-8.396456573758208641e-01,6.340247193615774490e-01
-7.002877334020557107e-03,-5.604285874778953264e-02,6.748092181553859703e-01,-1.338019042617292209e+00,-3.452675338179554965e-01
1.734607701893732534e-02,-1.030069328540245271e-01,5.442079846920692132e-01,-1.024802678341006912e+00,2.342136869296904678e+00
5.625747883014096951e-02,-1.846621660533420139e-01,1.397233718345785469e+00,-3.035229679026345995e+00,-2.479674457430741108e-01
1.643462277738164112e-03,1.643426536774643745e-03,7.388036300023780728e-04,-4.435045658167883348e-04,-1.227488563378077435e+00
-7.350094369081180273e-03,2.282710870363470479e-02,-4.490144408122187514e-01,1.048190949990800647e+00,-8.471362783126046292e-01
-3.140333243642520755e-02,7.838721120214311999e-02,-7.533547666533195741e-01,1.730048299314041138e+00,-1.659145041246798735e+00
-7.351978380738238839e-02,1.751792033179696562e-01,-1.350078561735336136e+00,3.101145989803417713e+00,2.582011342328686343e+00
-5.877981314687446245e-03,-8.183391243780795826e-03,-1.408657823052944166e-03,-1.302027993124798416e-03,-6.320054403684647326e-01
-1.055994386287283440e-02,2.483540570270025005e-03,-2.319940964350026835e-01,5.289166971685033136e-01,7.978283514465972504e-01
-1.390000496204844144e-02,9.255912105396967016e-03,6.362290024373246089e-02,-1.783153827025694693e-01,1.769454797522219458e+00
1.583542028034177693e-03,-2.780588451155166507e-02,7.087000796194504737e-01,-1.660046836563120687e+00,4.905313944596279563e-01
3.329650102155740088e-02,-1.008513803749517962e-01,8.775158284412897247e-01,-2.000957308132115919e+00,-1.527605251784939000e+00
5.710224357432158726e-02,-1.543808096558381693e-01,3.168018903735764225e-01,-7.088430435667201213e-01,-5.133338953462297516e-01
6.627776913415558968e-02,-1.767137085201887781e-01,1.430551095013384844e-01,-4.171918201002878801e-01,-1.702714007162496213e+00
5.996742442231962900e-02,-1.684192733825088939e-01,-4.567680785312047131e-01,8.159454791935893958e-01,1.471300379345662213e-01
4.330871355275162093e-02,-1.434062591552367205e-01,-3.771435241043806230e-01,4.447599965819672985e-01,-1.706464363332094836e+00
1.618089371281174194e-02,-1.007038108129236775e-01,-9.785202045598668796e-01,1.683099496824902452e+00,-8.758518982844287759e-01
-2.885907343208809692e-02,-2.315196568037144326e-02,-1.274144259160656212e+00,2.203080196839366955e+00,1.549027489014813685e+00
-6.799735126763659099e-02,3.459932487247897870e-02,-6.864852767040241499e-01,7.185634658101788252e-01,1.049697134902365603e+00
-8.769061297066757521e-02,4.508943952864588600e-02,-2.999888736775441211e-01,-1.783286688248091889e-01,-1.587473294925351164e+00
-1.114574310433774362e-01,6.653589694152119149e-02,-8.862131507049364476e-01,1.233341125234868052e+00,-1.637588191574828600e-01
-1.480235133150795690e-01,1.184601172394149360e-01,-9.428029269562383519e-01,1.371025160954998601e+00,7.846653559826088919e-01
-1.800226164761930536e-01,1.608296017017980251e-01,-6.593644419165053394e-01,7.664373279771454772e-01,5.987491036852055082e-01
-2.022716095363823741e-01,1.841460514584818686e-01,-4.543290319747126382e-01,4.100770850762469610e-01,-1.492775553781545250e+00
-7.832356001144034907e-03,6.606582478105046605e-03,7.992639181569737711e-04,3.187411017178952075e-03,5.870557084570831030e-01
-3.508965919831903962e-03,-3.171472463839522180e-03,2.147264729869092781e-01,-4.867798336692719108e-01,-1.596646242649236491e+00
-6.725947596599737843e-03,5.491850041502112020e-03,-3.733542144928519435e-01,9.009760747164686778e-01,8.389800226675906414e-01
-1.536348641479842736e-02,2.598415474893728608e-02,-6.028840399390197891e-02,1.393394531380276469e-01,-1.348865918687721654e-01
-1.881001915766694274e-02,3.434645154097819980e-02,-1.119754785481584108e-01,2.784188574189579435e-01,8.309357650712627386e-02
-2.272108898318356274e-02,4.452884974930967910e-02,-8.387777396112422457e-02,2.334938164713547537e-01,-1.357333388581568823e+00
-3.610855467798695928e-02,7.794840520883342116e-02,-5.838997133413204033e-01,1.425579913783210806e+00,1.017785290023463629e+00
-5.195439799664576530e-02,1.174500192902361989e-01,-2.109624919003872667e-01,5.715653935169315858e-01,-4.639521204115044095e-01
-6.397173269339531676e-02,1.502234927144526777e-01,-3.895479430718365998e-01,1.065671435234218256e+00,2.167480540726355320e-01
-7.814963180375583685e-02,1.912873126848180783e-01,-3.203434550894622146e-01,9.971084695525064268e-01,1.058379086610290898e+00
1.951660522548486279e-03,-9.612784052111592037e-04,-8.739843847770900967e-03,-9.833284031146725251e-03,7.667380612507377347e-01
7.230795171311563824e-03,-1.451934264283723242e-02,2.718476036397315942e-01,-6.611027876855988250e-01,-2.995597198451325216e-01
1.582437190891020085e-02,-3.517742682083589006e-02,1.587577506680683537e-01,-3.802947996619274740e-01,8.715499200931815516e-01
2.858866749218044040e-02,-6.562818361857361560e-02,4.786763190397729240e-01,-1.136755825248259910e+00,1.141761237889313607e+00
5.604783569947940913e-02,-1.305086374481538580e-01,8.932760184258385916e-01,-2.103476592687953506e+00,1.424979871584048263e+00
-2.219373426415507250e-03,-8.049585545103144640e-03,2.820453980564956165e-04,3.874795869583553057e-03,1.861907739232132042e-01
-8.243094836466585956e-04,-1.125802141427735721e-02,6.925174116936111401e-02,-1.624724223429705461e-01,4.627541913160079790e-01
5.340211841994835056e-03,-2.571830468397558883e-02,2.385852449828487765e-01,-5.575768690214981671e-01,3.032009150880813353e-01
1.707290119970421988e-02,-5.301591796990221678e-02,3.481546119403023942e-01,-8.090444636172963166e-01,3.575401394660784882e-02
3.124611193803983333e-02,-8.606554655552714483e-02,3.611062470978815275e-01,-8.495598891384164020e-01,-8.917202542348934280e-01
3.921910969268837394e-02,-1.056266844465510030e-01,3.929644870464255035e-02,-1.435772459295374115e-01,-1.353418206337435148e+00
3.111497409317262597e-02,-9.057843922771798006e-02,-4.431596459044477854e-01,8.842950147919268478e-01,-7.557541501470603773e-01
8.213326572816330787e-03,-4.566045338171727253e-02,-7.020943395001968401e-01,1.364121329354756273e+00,-4.228538011256909313e-01
-2.263083403908472402e-02,1.315558036389604182e-02,-8.408523095213129572e-01,1.585270514128153563e+00,1.323560708349727610e+00
-4.629835588875160640e-02,5.186805353489042786e-02,-3.455334923203712272e-01,3.769208079397176059e-01,1.231133446407037813e+00
-5.114081288887283722e-02,4.653536560123684024e-02,1.017967792215883627e-01,-6.296960743087212098e-01,-1.001561621191247253e+00
-5.463385958180810853e-02,4.058989783603975804e-02,-2.747250148535972381e-01,3.171754142415398325e-01,-1.035276552883209966e+00
-7.325824460062492494e-02,7.159389093719284447e-02,-6.554199282123494008e-01,1.225201908120105321e+00,-1.242547958479888637e+00
-1.085114384717936198e-01,1.417618796848524321e-01,-1.105979218816208753e+00,2.278354017458133374e+00,6.341959298023835956e-02
7.054044914185238560e-03,9.950783630885919398e-03,2.462162232633988840e-03,-6.223841533184531170e-03,-1.028942971142401408e+00
-4.335114298300597052e-04,2.769364979703728760e-02,-3.756432278651389844e-01,8.835979202365681351e-01,7.501536418195520195e-01
-9.873249333830380614e-03,4.958964231109553450e-02,-9.798978035485966798e-02,2.257593902391201168e-01,-3.430227292469995026e-01
-1.639718006926679447e-02,6.542193890429093273e-02,-2.279347456663995963e-01,5.639645958545281834e-01,1.969210119030572415e+00
-1.114334048444759473e-02,5.504139809594640886e-02,4.881199287369394901e-01,-1.061242618992891629e+00,1.812382371481696897e+00
2.137030031919767009e-02,-1.568002577224690552e-02,1.136593349549692489e+00,-2.468746126312583389e+00,1.431109215836533721e+00
7.689516322240008694e-02,-1.356777997771397848e-01,1.638456594098573582e+00,-3.533713772783664275e+00,-1.625196732437442781e+00
4.392717564435176525e-03,-8.867794702139674551e-04,9.887295217584234422e-03,-3.640160735478910337e-03,1.630784408407363939e+00
1.676168368224413563e-02,-2.906700536633013282e-02,6.066941942784827013e-01,-1.390232633086200487e+00,-1.852470158213730400e-01
3.949216756827067520e-02,-8.015018604769345856e-02,5.312402558907050043e-01,-1.177626536108497879e+00,-2.007401808785365560e+00
4.602179496592389424e-02,-9.313036567635574192e-02,-2.014172851246370799e-01,5.001694154022510164e-01,-7.391534386230713682e-01
3.285341971986983217e-02,-6.338378898792966509e-02,-4.568500996751289067e-01,9.863970783195865621e-01,9.096379517908397272e-01
2.157426948428928237e-02,-4.244461669931476333e-02,-1.090047335904545944e-01,7.803501345749347395e-02,-8.415157197944482803e-01
1.115573898770160985e-02,-2.596879882138539847e-02,-4.111436001885360181e-01,7.393777942865762398e-01,2.684071317884172192e+00
1.461181405289503459e-02,-4.421888202421570685e-02,5.801278765936306314e-01,-1.619871249661921198e+00,-2.367682692205767658e+00
2.027815296439314935e-02,-6.710297317200528133e-02,-2.925464780354880556e-01,4.392025314599956598e-01,-4.476015428229492277e-01
5.534692353296810988e-03,-4.407573688662927425e-02,-4.446438904935222647e-01,7.129009464273436958e-01,7.540940696342124383e-01
-6.479367636056154560e-03,-3.058778526138234907e-02,-1.575715915006406509e-01,-2.486068698447113645e-02,5.327780714661538991e-03
-1.266335821579968324e-02,-3.236671947056169590e-02,-1.516514170688336993e-01,-6.388491304717697217e-02,-5.119356918906622367e-01
-2.240994031422652299e-02,-2.680134169741342151e-02,-3.350988908319100235e-01,3.373104752222323421e-01,1.614867521001602579e+00
-2.382283168081703387e-02,-4.220371773030981433e-02,2.622513085721819848e-01,-1.089027272324351703e+00,-3.070965551176446651e-01
-1.566160903605736884e-02,-7.993997502232566554e-02,1.471110748443997529e-01,-8.098858546386755730e-01,7.854745278860522095e-01
-3.965142965527454488e-03,-1.264977788889237453e-01,4.371237441589519435e-01,-1.515656308861526025e+00,-9.202682207481905907e-01
6.843876098630270223e-03,-1.723676073309916845e-01,1.058980175221086450e-01,-7.996232451539804220e-01,7.794584524711728468e-01
1.512835825587722019e-03,-5.058847702492617025e-03,-5.667279415303688034e-03,-7.976512141461184618e-03,-1.466520286148774499e+00
-9.476635400893393749e-03,1.978439139227590807e-02,-5.421400979076813620e-01,1.236532386936761707e+00,1.783749549548480529e+00
-1.790603000570380188e-02,3.732485873806255794e-02,1.175161548160606473e-01,-3.321221996780460151e-01,-7.702710841946592835e-01
-1.901120733618925918e-02,3.869228937321639306e-02,-1.715624427101695437e-01,3.899933949256008114e-01,-6.197061824626305393e-01
-3.045313408627675980e-02,6.534932470453841402e-02,-4.000681442380167874e-01,9.398224042881246909e-01,9.944551978267126557e-01
-3.916796536183680955e-02,8.618048681972996505e-02,-3.765087065007732825e-02,1.188014136300938328e-01,-1.608486554714076977e-01
-4.204880689178384229e-02,9.563125588769905150e-02,-1.061889656032958540e-01,3.521749089359751950e-01,5.012759380971079648e-02
-4.611039551618070081e-02,1.107079226635692276e-01,-9.712859453831840240e-02,4.040073134213018613e-01,5.316352563531853148e-01
-4.631879383818932050e-02,1.199576421021534833e-01,8.587742886771884687e-02,6.562275018372612512e-02,2.228272209714932672e-01
-4.154918532454866809e-02,1.216424109057708813e-01,1.524591701484341311e-01,1.971944053993177765e-02,-1.609372958712637525e+00
-4.751277562258853643e-02,1.526980202463679992e-01,-4.481635966506024582e-01,1.514816961841707110e+00,1.229389704491895552e-01
5.738626514401446929e-03,-8.182369553309774834e-04,-4.063493001868525786e-03,4.979875792984792340e-03,-1.175282248408265340e-01
4.711795899680842371e-03,1.416429477202713625e-03,-4.715073716435601303e-02,1.057079991693363197e-01,-1.689473105241926953e+00
-9.570632502079470805e-03,3.463489953427445478e-02,-6.650815820203963558e-01,1.540223451519174169e+00,4.221710150294305519e-01
-3.289273154380814579e-02,8.764929277935543106e-02,-5.028816375693654361e-01,1.127854568413220182e+00,9.744686798537316452e-01
-4.589325932120193879e-02,1.166579638835335830e-01,-1.493168712214340277e-01,3.411757696511866778e-01,1.533230554984240657e+00
-4.088559467150017918e-02,1.065792400587616817e-01,3.979944050732284744e-01,-8.302075051699480124e-01,-1.235560333588857640e+00
-3.441724763864767445e-02,9.824361408040635513e-02,-7.242424073550238206e-02,3.939284935969921131e-01,-1.628395201639341927e+00
-4.940185372533430902e-02,1.435757479538128656e-01,-6.744791747295906248e-01,1.857049196420593962e+00,6.114236249879452245e-01
-4.958200252211457729e-03,-4.710598508437888882e-04,-5.164107525760814471e-04,-1.630265680607584713e-03,1.262817860962231808e+00
4.292442331724833846e-03,-2.223462949080097853e-02,4.616218371970798873e-01,-1.074891559957144249e+00,3.093009420462929926e-01
2.489072009354996104e-02,-6.949632471982028492e-02,5.687995758357488052e-01,-1.294305187678979729e+00,-3.443740361118671767e-01
4.505308541735866118e-02,-1.151352875731079667e-01,4.408369823681040911e-01,-1.001718598923601933e+00,3.840432517081801000e-01
6.558188127637483433e-02,-1.629797348041962524e-01,5.856511146206623275e-01,-1.393396647454438142e+00,-3.793233665803574794e+00
6.154251561419610272e-02,-1.568035545105698481e-01,-7.827899745263793285e-01,1.659318430789023857e+00,6.962374311355630230e-01
3.594810632980614817e-02,-1.082548495543832201e-01,-4.988394948496861492e-01,7.888620334143483515e-01,-9.377572827240027165e-02
1.570898801628770047e-02,-7.880397321615950634e-02,-5.138366800040441440e-01,6.910431547815290010e-01,-1.649942699890496467e+00
-1.663092067081620509e-02,-2.573378041337721217e-02,-1.102295981731704622e+00,1.955646920511000086e+00,1.337785444139786506e+00
-5.048795377160392173e-02,2.605810936579947348e-02,-5.937976928920538633e-01,6.637899803190485670e-01,-6.451572700053380682e-01
-7.890565009346674208e-02,6.335901259536377839e-02,-8.268303893070618749e-01,1.200489885340962237e+00,1.952294149478554175e+00
-9.759560460506794266e-02,7.773338526571078877e-02,-1.109854133626990702e-01,-4.534343706185911538e-01,-3.572013777423196368e-01
-1.049032684632971446e-01,6.822303781838612302e-02,-2.535171560639009614e-01,-3.019961144996083369e-02,6.724204977854794096e-01
-1.102702815204976011e-01,5.717149850742096751e-02,-1.542894995143709314e-02,-5.174743662230770758e-01,-8.212352648455376602e-01
-1.171286437229380195e-01,5.268784300224559070e-02,-3.260514742651385856e-01,2.805601489272729898e-01,9.941195809502555436e-01
-1.229478730574445899e-01,4.772337082235971611e-02,3.382132348440466951e-02,-5.179300811810221283e-01,1.166852012377287862e+00
-1.132233702330480429e-01,8.848925570858760109e-03,4.517085975531273112e-01,-1.420629101842608710e+00,-2.147802341599543752e+00
-1.111853369538327307e-01,-8.762409349916597950e-03,-3.461152019454021289e-01,5.076248006283663461e-01,8.490049724120122265e-01
-1.186810734844068460e-01,-3.985717391852708867e-03,-3.008886569691637813e-02,-2.563957578955916583e-01,-1.781827439727223794e+00
-1.329986026575230851e-01,1.670513176068333036e-02,-6.835501025164558708e-01,1.272253549486095370e+00,4.151963228359649705e-01
-1.571068218286511275e-01,5.905083884191796029e-02,-5.234775865598588762e-01,8.600567696115120064e-01,6.433271415920196468e-01
-1.733174234556007498e-01,8.263167753330791232e-02,-2.885410144624001583e-01,3.320722470605777521e-01,-9.010039309432724686e-01
-1.915949322609837024e-01,1.128356053890750138e-01,-6.242979169850533250e-01,1.170878155264508447e+00,1.823490397668489083e-01
-2.152899331714116793e-01,1.575969897053875746e-01,-5.615583589816887100e-01,1.077881856068173994e+00,1.976972607798331838e+00
-2.235493073402825825e-01,1.697101651156091018e-01,1.454428112354325675e-01,-4.459007446124580998e-01,6.951250526084530312e-01
-2.131484825574333775e-01,1.448774979723544964e-01,3.745949162864423698e-01,-7.961182032644165130e-01,7.032381599725348043e-01
-1.935102831262899559e-01,1.057336580681233207e-01,6.076012668800956362e-01,-1.164284478009938617e+00,1.176142657148223858e+00
-1.610404215740330602e-01,4.327935352492510296e-02,1.016013104323397531e+00,-1.960598449679846533e+00,-1.039136251022732882e+00
-1.284804667152728286e-01,-1.337340798743756262e-02,6.148002583771476903e-01,-8.989532409799763091e-01,6.657463704378370206e-01
-9.914447748549648498e-02,-5.973166739007327447e-02,8.519342013568762528e-01,-1.420241207348158952e+00,-1.117196914942507391e+00
-7.338298214662389296e-02,-9.671507566266256128e-02,4.388082589114855603e-01,-4.519812646061450168e-01,1.084988665353098680e+00
-4.775863153159660979e-02,-1.348816142247435956e-01,8.410932222997888896e-01,-1.447678838058884976e+00,-1.655667750240091163e+00
-2.614410953513893188e-02,-1.658624488366206018e-01,2.430755908898145634e-01,-1.296328861314964831e-01,-8.694951776439593383e-01
-2.239284756312433580e-02,-1.601162112574582019e-01,-5.471958475397709076e-02,4.102297793650717117e-01,1.903206198751898226e+00
-1.027465323992878855e-02,-1.801274478184397010e-01,6.574884697744800555e-01,-1.386096431405259732e+00,7.075853390991293512e-02
2.357272483418026629e-03,-1.831349088215876789e-03,-4.151789898460358542e-03,4.887819703858745438e-03,1.258260293125467721e-01
3.116713322038981975e-03,-3.812338363679246625e-03,4.197916659630943070e-02,-1.027362217298764813e-01,-5.939286475961190748e-01
4.217894645625803497e-04,2.392863820126459214e-03,-1.759734820454598725e-01,4.066568112069997021e-01,1.356119208650696129e+00
3.402020965155952946e-03,-5.159147786016723275e-03,3.231110599076538192e-01,-7.682509767525623756e-01,-2.670963786433465104e-01
1.424262309065121856e-02,-3.028036392967115367e-02,2.199137152193090805e-01,-4.970537691661086055e-01,4.155486581577025329e-01
2.607399875921685706e-02,-5.728223225324220041e-02,3.715619718087244117e-01,-8.531050378718721960e-01,1.117936585528010340e+00
4.911441815732616595e-02,-1.106612663960224452e-01,7.794643233395615045e-01,-1.810717915228418073e+00,4.766574071063185425e-01
8.367897354154392453e-02,-1.910813869288484068e-01,9.490005550310905980e-01,-2.218041820801144759e+00,6.805706195216387755e-02
3.738420485906510451e-03,6.886397342344826797e-03,-5.303660999755844055e-03,-2.692580092324183862e-03,3.123086599904679184e-01
5.798781817094889393e-03,1.614494657122835485e-03,1.079887844992712953e-01,-2.581669205656733079e-01,8.504827747043989250e-01
1.631249904529854730e-02,-2.289843239503758579e-02,4.169695121768113300e-01,-9.619269028606446392e-01,6.452567930701855747e-01
3.761143549751763682e-02,-7.159231613640995584e-02,6.479418284114085713e-01,-1.474522830667908568e+00,-7.882397538901031453e-02
6.285280025199532772e-02,-1.287599272613976220e-01,6.153890903437712057e-01,-1.396645502930531135e+00,-1.744313378313047114e+00
7.479614483380726819e-02,-1.561203927249609769e-01,-1.477243961010404893e-02,1.580030336474358421e-04,-2.537015091483045826e-01
7.273092661234599465e-02,-1.555298100422947971e-01,-8.841454339438443999e-02,2.897859932492657595e-02,-9.327542958881329671e-02
